Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25358472,RS_198,COUNTRY,MNG,YEAR,2017,SEX,FMLE,,,,,,,9.6 [9.0-10.1],9.57019,9.03716,10.08815,,2021-02-09T17:00:31Z,2017,2017-01-01,2017-12-31
25358473,RS_198,COUNTRY,MNG,YEAR,2004,SEX,FMLE,,,,,,,9.9 [9.0-10.8],9.89851,8.97641,10.82062,,2021-02-09T17:00:31Z,2004,2004-01-01,2004-12-31
25358474,RS_198,COUNTRY,MNG,YEAR,2008,SEX,BTSX,,,,,,,19.6 [18.0-21.2],19.60562,17.97182,21.20142,,2021-02-09T17:00:31Z,2008,2008-01-01,2008-12-31
25358475,RS_198,COUNTRY,MNG,YEAR,2002,SEX,BTSX,,,,,,,22.0 [20.0-24.0],22.01975,20.01423,24.02527,,2021-02-09T17:00:31Z,2002,2002-01-01,2002-12-31
25358476,RS_198,COUNTRY,MNG,YEAR,2017,SEX,MLE,,,,,,,32.2 [30.4-34.0],32.22689,30.43193,33.97107,,2021-02-09T17:00:31Z,2017,2017-01-01,2017-12-31
25358477,RS_198,COUNTRY,MNG,YEAR,2009,SEX,MLE,,,,,,,26.5 [24.4-28.7],26.51086,24.36286,28.65887,,2021-02-09T17:00:31Z,2009,2009-01-01,2009-12-31
25358478,RS_198,COUNTRY,MNG,YEAR,2006,SEX,FMLE,,,,,,,10.4 [9.4-11.3],10.35902,9.42409,11.29395,,2021-02-09T17:00:31Z,2006,2006-01-01,2006-12-31
25358479,RS_198,COUNTRY,MNG,YEAR,2015,SEX,FMLE,,,,,,,9.1 [8.6-9.6],9.1037,8.5884,9.60339,,2021-02-09T17:00:31Z,2015,2015-01-01,2015-12-31
25358480,RS_198,COUNTRY,MNG,YEAR,2019,SEX,MLE,,,,,,,33.1 [31.3-34.9],33.144,31.30429,34.90478,,2021-02-09T17:00:31Z,2019,2019-01-01,2019-12-31
25358481,RS_198,COUNTRY,MNG,YEAR,2010,SEX,FMLE,,,,,,,9.3 [8.6-10.1],9.33708,8.59897,10.07519,,2021-02-09T17:00:31Z,2010,2010-01-01,2010-12-31
25358482,RS_198,COUNTRY,MNG,YEAR,2009,SEX,BTSX,,,,,,,17.5 [16.1-19.0],17.54062,16.11942,18.96182,,2021-02-09T17:00:31Z,2009,2009-01-01,2009-12-31
25358483,RS_198,COUNTRY,MNG,YEAR,2005,SEX,MLE,,,,,,,33.4 [30.4-36.3],33.37095,30.39248,36.34941,,2021-02-09T17:00:32Z,2005,2005-01-01,2005-12-31
25358484,RS_198,COUNTRY,MNG,YEAR,2015,SEX,MLE,,,,,,,30.0 [28.3-31.7],30.02246,28.32307,31.67035,,2021-02-09T17:00:32Z,2015,2015-01-01,2015-12-31
25358485,RS_198,COUNTRY,MNG,YEAR,2014,SEX,MLE,,,,,,,36.4 [34.4-38.5],36.42974,34.40008,38.4594,,2021-02-09T17:00:32Z,2014,2014-01-01,2014-12-31
25358486,RS_198,COUNTRY,MNG,YEAR,2000,SEX,FMLE,,,,,,,7.0 [6.3-7.6],6.98675,6.32485,7.64865,,2021-02-09T17:00:32Z,2000,2000-01-01,2000-12-31
25358487,RS_198,COUNTRY,MNG,YEAR,2007,SEX,BTSX,,,,,,,22.3 [20.5-24.2],22.3223,20.47174,24.2114,,2021-02-09T17:00:32Z,2007,2007-01-01,2007-12-31
25358488,RS_198,COUNTRY,MNG,YEAR,2011,SEX,BTSX,,,,,,,20.3 [18.8-21.8],20.32229,18.80624,21.83834,,2021-02-09T17:00:32Z,2011,2011-01-01,2011-12-31
25358489,RS_198,COUNTRY,MNG,YEAR,2004,SEX,BTSX,,,,,,,21.1 [19.1-23.0],21.07039,19.10756,23.03322,,2021-02-09T17:00:32Z,2004,2004-01-01,2004-12-31
25358490,RS_198,COUNTRY,MNG,YEAR,2018,SEX,MLE,,,,,,,32.7 [30.9-34.5],32.72031,30.90099,34.47489,,2021-02-09T17:00:32Z,2018,2018-01-01,2018-12-31
25358491,RS_198,COUNTRY,MNG,YEAR,2014,SEX,BTSX,,,,,,,23.8 [22.5-25.1],23.80862,22.48215,25.13511,,2021-02-09T17:00:32Z,2014,2014-01-01,2014-12-31
25358492,RS_198,COUNTRY,MNG,YEAR,2018,SEX,BTSX,,,,,,,20.9 [19.7-22.0],20.89758,19.73563,22.01818,,2021-02-09T17:00:32Z,2018,2018-01-01,2018-12-31
25358493,RS_198,COUNTRY,MNG,YEAR,2006,SEX,BTSX,,,,,,,21.7 [19.7-23.6],21.65032,19.69632,23.60432,,2021-02-09T17:00:32Z,2006,2006-01-01,2006-12-31
25358494,RS_198,COUNTRY,MNG,YEAR,2000,SEX,BTSX,,,,,,,15.9 [14.3-17.4],15.85039,14.34878,17.35201,,2021-02-09T17:00:32Z,2000,2000-01-01,2000-12-31
25358495,RS_198,COUNTRY,MNG,YEAR,2013,SEX,MLE,,,,,,,31.4 [29.6-33.3],31.41466,29.57293,33.25639,,2021-02-09T17:00:32Z,2013,2013-01-01,2013-12-31
25358496,RS_198,COUNTRY,MNG,YEAR,2011,SEX,MLE,,,,,,,30.8 [28.5-33.1],30.75586,28.46146,33.05026,,2021-02-09T17:00:32Z,2011,2011-01-01,2011-12-31
25358497,RS_198,COUNTRY,MNG,YEAR,2007,SEX,MLE,,,,,,,34.2 [31.4-37.1],34.19422,31.35947,37.08803,,2021-02-09T17:00:32Z,2007,2007-01-01,2007-12-31
25358498,RS_198,COUNTRY,MNG,YEAR,2003,SEX,FMLE,,,,,,,7.4 [6.7-8.1],7.3912,6.69178,8.10953,,2021-02-09T17:00:32Z,2003,2003-01-01,2003-12-31
25358499,RS_198,COUNTRY,MNG,YEAR,2019,SEX,FMLE,,,,,,,9.3 [8.8-9.8],9.27512,8.76028,9.76786,,2021-02-09T17:00:32Z,2019,2019-01-01,2019-12-31
25358500,RS_198,COUNTRY,MNG,YEAR,2012,SEX,FMLE,,,,,,,10.8 [10.2-11.5],10.82607,10.17048,11.48165,,2021-02-09T17:00:32Z,2012,2012-01-01,2012-12-31
25358501,RS_198,COUNTRY,MNG,YEAR,2018,SEX,FMLE,,,,,,,9.4 [8.9-9.9],9.3873,8.86535,9.89068,,2021-02-09T17:00:32Z,2018,2018-01-01,2018-12-31
25358502,RS_198,COUNTRY,MNG,YEAR,2001,SEX,MLE,,,,,,,24.8 [22.5-27.1],24.80295,22.54813,27.05776,,2021-02-09T17:00:32Z,2001,2001-01-01,2001-12-31
25358503,RS_198,COUNTRY,MNG,YEAR,2006,SEX,MLE,,,,,,,33.1 [30.1-36.1],33.06974,30.08511,36.05437,,2021-02-09T17:00:32Z,2006,2006-01-01,2006-12-31
25358504,RS_198,COUNTRY,MNG,YEAR,2013,SEX,FMLE,,,,,,,10.2 [9.6-10.8],10.23199,9.63213,10.83186,,2021-02-09T17:00:32Z,2013,2013-01-01,2013-12-31
25358505,RS_198,COUNTRY,MNG,YEAR,2019,SEX,BTSX,,,,,,,21.0 [19.9-22.2],21.04193,19.87395,22.15977,,2021-02-09T17:00:32Z,2019,2019-01-01,2019-12-31
25358506,RS_198,COUNTRY,MNG,YEAR,2003,SEX,MLE,,,,,,,24.3 [22.0-26.7],24.34283,22.03929,26.70863,,2021-02-09T17:00:32Z,2003,2003-01-01,2003-12-31
25358507,RS_198,COUNTRY,MNG,YEAR,2012,SEX,BTSX,,,,,,,21.6 [20.3-22.9],21.63063,20.32076,22.94051,,2021-02-09T17:00:32Z,2012,2012-01-01,2012-12-31
25358508,RS_198,COUNTRY,MNG,YEAR,2003,SEX,BTSX,,,,,,,15.8 [14.3-17.4],15.83788,14.33915,17.37711,,2021-02-09T17:00:32Z,2003,2003-01-01,2003-12-31
25358509,RS_198,COUNTRY,MNG,YEAR,2011,SEX,FMLE,,,,,,,10.1 [9.3-10.8],10.0697,9.31849,10.8209,,2021-02-09T17:00:32Z,2011,2011-01-01,2011-12-31
25358510,RS_198,COUNTRY,MNG,YEAR,2005,SEX,FMLE,,,,,,,10.2 [9.3-11.1],10.20504,9.29421,11.11587,,2021-02-09T17:00:32Z,2005,2005-01-01,2005-12-31
25358511,RS_198,COUNTRY,MNG,YEAR,2008,SEX,MLE,,,,,,,30.0 [27.5-32.5],30.0083,27.50761,32.45083,,2021-02-09T17:00:32Z,2008,2008-01-01,2008-12-31
25358512,RS_198,COUNTRY,MNG,YEAR,2012,SEX,MLE,,,,,,,32.6 [30.7-34.6],32.64078,30.66417,34.61739,,2021-02-09T17:00:32Z,2012,2012-01-01,2012-12-31
25358513,RS_198,COUNTRY,MNG,YEAR,2009,SEX,FMLE,,,,,,,8.7 [8.0-9.4],8.70294,7.99779,9.40808,,2021-02-09T17:00:32Z,2009,2009-01-01,2009-12-31
25358514,RS_198,COUNTRY,MNG,YEAR,2016,SEX,FMLE,,,,,,,7.6 [7.1-8.0],7.55168,7.12794,7.97542,,2021-02-09T17:00:32Z,2016,2016-01-01,2016-12-31
25358515,RS_198,COUNTRY,MNG,YEAR,2016,SEX,BTSX,,,,,,,16.3 [15.4-17.2],16.32662,15.4105,17.24274,,2021-02-09T17:00:32Z,2016,2016-01-01,2016-12-31
25358516,RS_198,COUNTRY,MNG,YEAR,2010,SEX,BTSX,,,,,,,18.6 [17.1-20.1],18.60361,17.13297,20.07425,,2021-02-09T17:00:32Z,2010,2010-01-01,2010-12-31
25358517,RS_198,COUNTRY,MNG,YEAR,2008,SEX,FMLE,,,,,,,9.3 [8.6-10.1],9.34434,8.56565,10.10493,,2021-02-09T17:00:32Z,2008,2008-01-01,2008-12-31
25359358,RS_198,COUNTRY,MOZ,YEAR,2014,SEX,BTSX,,,,,,,30.4 [24.8-36.1],30.43803,24.81151,36.06456,,2021-02-09T17:00:53Z,2014,2014-01-01,2014-12-31
25359359,RS_198,COUNTRY,MOZ,YEAR,2008,SEX,FMLE,,,,,,,17.0 [13.7-20.3],16.98236,13.69952,20.26519,,2021-02-09T17:00:53Z,2008,2008-01-01,2008-12-31
25359360,RS_198,COUNTRY,MOZ,YEAR,2018,SEX,FMLE,,,,,,,15.0 [12.3-17.8],14.96856,12.32508,17.7898,,2021-02-09T17:00:53Z,2018,2018-01-01,2018-12-31
25359361,RS_198,COUNTRY,MOZ,YEAR,2011,SEX,FMLE,,,,,,,15.8 [12.8-18.8],15.82451,12.83213,18.81903,,2021-02-09T17:00:53Z,2011,2011-01-01,2011-12-31
25359362,RS_198,COUNTRY,MOZ,YEAR,2007,SEX,MLE,,,,,,,46.6 [37.5-55.6],46.55666,37.53683,55.56963,,2021-02-09T17:00:53Z,2007,2007-01-01,2007-12-31
25359363,RS_198,COUNTRY,MOZ,YEAR,2009,SEX,FMLE,,,,,,,16.6 [13.4-19.8],16.59842,13.41119,19.78565,,2021-02-09T17:00:53Z,2009,2009-01-01,2009-12-31
25359364,RS_198,COUNTRY,MOZ,YEAR,2003,SEX,FMLE,,,,,,,18.5 [14.8-22.2],18.4759,14.77787,22.17393,,2021-02-09T17:00:53Z,2003,2003-01-01,2003-12-31
25359365,RS_198,COUNTRY,MOZ,YEAR,2017,SEX,BTSX,,,,,,,30.2 [24.8-35.8],30.17667,24.78019,35.81703,,2021-02-09T17:00:53Z,2017,2017-01-01,2017-12-31
25359366,RS_198,COUNTRY,MOZ,YEAR,2014,SEX,MLE,,,,,,,46.4 [37.8-55.0],46.37864,37.80546,54.95182,,2021-02-09T17:00:53Z,2014,2014-01-01,2014-12-31
25359367,RS_198,COUNTRY,MOZ,YEAR,2010,SEX,MLE,,,,,,,46.2 [37.4-55.0],46.22772,37.41818,55.03726,,2021-02-09T17:00:53Z,2010,2010-01-01,2010-12-31
25359368,RS_198,COUNTRY,MOZ,YEAR,2016,SEX,BTSX,,,,,,,31.1 [25.5-36.9],31.13554,25.50492,36.91349,,2021-02-09T17:00:53Z,2016,2016-01-01,2016-12-31
25359369,RS_198,COUNTRY,MOZ,YEAR,2000,SEX,MLE,,,,,,,49.5 [39.2-59.8],49.49292,39.22373,59.75395,,2021-02-09T17:00:53Z,2000,2000-01-01,2000-12-31
25359370,RS_198,COUNTRY,MOZ,YEAR,2001,SEX,FMLE,,,,,,,19.1 [15.2-23.1],19.12487,15.19733,23.05548,,2021-02-09T17:00:53Z,2001,2001-01-01,2001-12-31
25359371,RS_198,COUNTRY,MOZ,YEAR,2009,SEX,MLE,,,,,,,46.4 [37.5-55.4],46.43547,37.51892,55.35202,,2021-02-09T17:00:53Z,2009,2009-01-01,2009-12-31
25359372,RS_198,COUNTRY,MOZ,YEAR,2000,SEX,BTSX,,,,,,,34.0 [26.9-41.0],33.96904,26.92087,41.01161,,2021-02-09T17:00:53Z,2000,2000-01-01,2000-12-31
25359373,RS_198,COUNTRY,MOZ,YEAR,2015,SEX,FMLE,,,,,,,15.6 [12.8-18.5],15.62407,12.75511,18.49302,,2021-02-09T17:00:53Z,2015,2015-01-01,2015-12-31
25359374,RS_198,COUNTRY,MOZ,YEAR,2004,SEX,BTSX,,,,,,,33.1 [26.5-39.7],33.10305,26.54372,39.65737,,2021-02-09T17:00:53Z,2004,2004-01-01,2004-12-31
25359375,RS_198,COUNTRY,MOZ,YEAR,2013,SEX,MLE,,,,,,,46.1 [37.5-54.7],46.12369,37.53173,54.71565,,2021-02-09T17:00:53Z,2013,2013-01-01,2013-12-31
25359376,RS_198,COUNTRY,MOZ,YEAR,2010,SEX,FMLE,,,,,,,16.3 [13.2-19.4],16.28499,13.18158,19.38839,,2021-02-09T17:00:53Z,2010,2010-01-01,2010-12-31
25359377,RS_198,COUNTRY,MOZ,YEAR,2006,SEX,BTSX,,,,,,,32.0 [25.8-38.2],31.96853,25.75414,38.18291,,2021-02-09T17:00:53Z,2006,2006-01-01,2006-12-31
25359378,RS_198,COUNTRY,MOZ,YEAR,2016,SEX,MLE,,,,,,,47.6 [39.0-56.4],47.58866,38.98261,56.41988,,2021-02-09T17:00:53Z,2016,2016-01-01,2016-12-31
25359379,RS_198,COUNTRY,MOZ,YEAR,2019,SEX,MLE,,,,,,,45.9 [37.9-54.6],45.9173,37.91048,54.64363,,2021-02-09T17:00:53Z,2019,2019-01-01,2019-12-31
25359380,RS_198,COUNTRY,MOZ,YEAR,2019,SEX,FMLE,,,,,,,15.0 [12.4-17.9],15.02111,12.40181,17.87579,,2021-02-09T17:00:53Z,2019,2019-01-01,2019-12-31
25359381,RS_198,COUNTRY,MOZ,YEAR,2014,SEX,FMLE,,,,,,,15.5 [12.6-18.4],15.49932,12.63424,18.3644,,2021-02-09T17:00:53Z,2014,2014-01-01,2014-12-31
25359382,RS_198,COUNTRY,MOZ,YEAR,2011,SEX,MLE,,,,,,,46.0 [37.3-54.8],46.0438,37.33704,54.75682,,2021-02-09T17:00:53Z,2011,2011-01-01,2011-12-31
25359383,RS_198,COUNTRY,MOZ,YEAR,2000,SEX,FMLE,,,,,,,19.7 [15.6-23.8],19.74456,15.6478,23.83806,,2021-02-09T17:00:53Z,2000,2000-01-01,2000-12-31
25359384,RS_198,COUNTRY,MOZ,YEAR,2003,SEX,BTSX,,,,,,,33.5 [26.8-40.3],33.54699,26.83241,40.26155,,2021-02-09T17:00:53Z,2003,2003-01-01,2003-12-31
25359385,RS_198,COUNTRY,MOZ,YEAR,2017,SEX,MLE,,,,,,,46.2 [37.9-54.8],46.21033,37.94655,54.84756,,2021-02-09T17:00:53Z,2017,2017-01-01,2017-12-31
25359386,RS_198,COUNTRY,MOZ,YEAR,2002,SEX,BTSX,,,,,,,33.9 [27.0-40.8],33.92107,27.03027,40.80655,,2021-02-09T17:00:53Z,2002,2002-01-01,2002-12-31
25359387,RS_198,COUNTRY,MOZ,YEAR,2002,SEX,MLE,,,,,,,50.1 [39.9-60.3],50.08569,39.91117,60.25233,,2021-02-09T17:00:53Z,2002,2002-01-01,2002-12-31
25359388,RS_198,COUNTRY,MOZ,YEAR,2004,SEX,MLE,,,,,,,49.5 [39.7-59.3],49.5206,39.70814,59.32554,,2021-02-09T17:00:53Z,2004,2004-01-01,2004-12-31
25359389,RS_198,COUNTRY,MOZ,YEAR,2002,SEX,FMLE,,,,,,,19.1 [15.2-22.9],19.05316,15.18266,22.92067,,2021-02-09T17:00:53Z,2002,2002-01-01,2002-12-31
25359390,RS_198,COUNTRY,MOZ,YEAR,2015,SEX,BTSX,,,,,,,30.7 [25.1-36.4],30.71148,25.07211,36.35086,,2021-02-09T17:00:53Z,2015,2015-01-01,2015-12-31
25359391,RS_198,COUNTRY,MOZ,YEAR,2012,SEX,FMLE,,,,,,,15.7 [12.8-18.7],15.70281,12.75386,18.65176,,2021-02-09T17:00:53Z,2012,2012-01-01,2012-12-31
25359392,RS_198,COUNTRY,MOZ,YEAR,2006,SEX,FMLE,,,,,,,17.4 [14.0-20.7],17.35324,13.97993,20.72655,,2021-02-09T17:00:53Z,2006,2006-01-01,2006-12-31
25359393,RS_198,COUNTRY,MOZ,YEAR,2008,SEX,BTSX,,,,,,,31.4 [25.3-37.5],31.39618,25.32703,37.46533,,2021-02-09T17:00:54Z,2008,2008-01-01,2008-12-31
25359394,RS_198,COUNTRY,MOZ,YEAR,2012,SEX,BTSX,,,,,,,30.4 [24.7-36.1],30.39094,24.68359,36.09829,,2021-02-09T17:00:54Z,2012,2012-01-01,2012-12-31
25359395,RS_198,COUNTRY,MOZ,YEAR,2015,SEX,MLE,,,,,,,46.8 [38.2-55.4],46.78759,38.19625,55.37893,,2021-02-09T17:00:54Z,2015,2015-01-01,2015-12-31
25359396,RS_198,COUNTRY,MOZ,YEAR,2019,SEX,BTSX,,,,,,,30.0 [24.8-35.7],30.0244,24.7889,35.73038,,2021-02-09T17:00:54Z,2019,2019-01-01,2019-12-31
25359397,RS_198,COUNTRY,MOZ,YEAR,2007,SEX,FMLE,,,,,,,17.0 [13.7-20.3],17.03739,13.73658,20.33568,,2021-02-09T17:00:54Z,2007,2007-01-01,2007-12-31
25359398,RS_198,COUNTRY,MOZ,YEAR,2005,SEX,BTSX,,,,,,,32.3 [26.0-38.7],32.33153,25.99795,38.66511,,2021-02-09T17:00:54Z,2005,2005-01-01,2005-12-31
25359399,RS_198,COUNTRY,MOZ,YEAR,2010,SEX,BTSX,,,,,,,30.7 [24.9-36.6],30.72894,24.87297,36.5849,,2021-02-09T17:00:54Z,2010,2010-01-01,2010-12-31
25359400,RS_198,COUNTRY,MOZ,YEAR,2004,SEX,FMLE,,,,,,,17.9 [14.4-21.5],17.94327,14.38783,21.49599,,2021-02-09T17:00:54Z,2004,2004-01-01,2004-12-31
25359401,RS_198,COUNTRY,MOZ,YEAR,2003,SEX,MLE,,,,,,,49.9 [39.9-59.9],49.89988,39.91221,59.88755,,2021-02-09T17:00:54Z,2003,2003-01-01,2003-12-31
25359402,RS_198,COUNTRY,MOZ,YEAR,2001,SEX,MLE,,,,,,,50.0 [39.8-60.3],50.03067,39.75622,60.31314,,2021-02-09T17:00:54Z,2001,2001-01-01,2001-12-31
25359403,RS_198,COUNTRY,MOZ,YEAR,2006,SEX,MLE,,,,,,,47.7 [38.5-57.0],47.74192,38.46133,57.02252,,2021-02-09T17:00:54Z,2006,2006-01-01,2006-12-31
25359404,RS_198,COUNTRY,MOZ,YEAR,2016,SEX,FMLE,,,,,,,15.7 [12.8-18.6],15.67149,12.83742,18.57972,,2021-02-09T17:00:54Z,2016,2016-01-01,2016-12-31
25359405,RS_198,COUNTRY,MOZ,YEAR,2013,SEX,BTSX,,,,,,,30.3 [24.6-35.9],30.28471,24.64325,35.92617,,2021-02-09T17:00:54Z,2013,2013-01-01,2013-12-31
25359406,RS_198,COUNTRY,MOZ,YEAR,2013,SEX,FMLE,,,,,,,15.5 [12.6-18.3],15.46214,12.58184,18.34244,,2021-02-09T17:00:54Z,2013,2013-01-01,2013-12-31
25359407,RS_198,COUNTRY,MOZ,YEAR,2008,SEX,MLE,,,,,,,46.9 [37.8-56.0],46.90607,37.83873,55.97342,,2021-02-09T17:00:54Z,2008,2008-01-01,2008-12-31
25359408,RS_198,COUNTRY,MOZ,YEAR,2005,SEX,FMLE,,,,,,,17.3 [13.9-20.7],17.27074,13.88749,20.65399,,2021-02-09T17:00:54Z,2005,2005-01-01,2005-12-31
25359409,RS_198,COUNTRY,MOZ,YEAR,2018,SEX,BTSX,,,,,,,30.1 [24.8-35.8],30.10044,24.78464,35.77371,,2021-02-09T17:00:54Z,2018,2018-01-01,2018-12-31
25359410,RS_198,COUNTRY,MOZ,YEAR,2012,SEX,MLE,,,,,,,46.1 [37.4-54.8],46.10802,37.44904,54.76701,,2021-02-09T17:00:54Z,2012,2012-01-01,2012-12-31
25359411,RS_198,COUNTRY,MOZ,YEAR,2001,SEX,BTSX,,,,,,,33.9 [27.0-40.9],33.91695,26.95167,40.88768,,2021-02-09T17:00:54Z,2001,2001-01-01,2001-12-31
25359412,RS_198,COUNTRY,MOZ,YEAR,2005,SEX,MLE,,,,,,,48.6 [39.1-58.1],48.61259,39.08963,58.13555,,2021-02-09T17:00:54Z,2005,2005-01-01,2005-12-31
25359413,RS_198,COUNTRY,MOZ,YEAR,2007,SEX,BTSX,,,,,,,31.2 [25.2-37.3],31.24579,25.19226,37.2947,,2021-02-09T17:00:54Z,2007,2007-01-01,2007-12-31
25359414,RS_198,COUNTRY,MOZ,YEAR,2011,SEX,BTSX,,,,,,,30.4 [24.7-36.2],30.4124,24.6615,36.16744,,2021-02-09T17:00:54Z,2011,2011-01-01,2011-12-31
25359415,RS_198,COUNTRY,MOZ,YEAR,2017,SEX,FMLE,,,,,,,15.1 [12.4-17.9],15.08434,12.38681,17.90377,,2021-02-09T17:00:54Z,2017,2017-01-01,2017-12-31
25359416,RS_198,COUNTRY,MOZ,YEAR,2018,SEX,MLE,,,,,,,46.2 [38.0-54.9],46.15236,38.00175,54.85107,,2021-02-09T17:00:54Z,2018,2018-01-01,2018-12-31
25359417,RS_198,COUNTRY,MOZ,YEAR,2009,SEX,BTSX,,,,,,,31.0 [25.0-36.9],30.98095,25.03197,36.92992,,2021-02-09T17:00:54Z,2009,2009-01-01,2009-12-31
25360258,RS_198,COUNTRY,MRT,YEAR,2008,SEX,MLE,,,,,,,30.6 [25.5-35.8],30.63588,25.47094,35.80082,,2021-02-09T17:01:15Z,2008,2008-01-01,2008-12-31
25360259,RS_198,COUNTRY,MRT,YEAR,2003,SEX,BTSX,,,,,,,25.8 [21.2-30.4],25.82994,21.17495,30.44992,,2021-02-09T17:01:15Z,2003,2003-01-01,2003-12-31
25360260,RS_198,COUNTRY,MRT,YEAR,2011,SEX,BTSX,,,,,,,26.1 [21.8-30.4],26.12094,21.81376,30.40032,,2021-02-09T17:01:15Z,2011,2011-01-01,2011-12-31
25360261,RS_198,COUNTRY,MRT,YEAR,2009,SEX,BTSX,,,,,,,26.2 [21.8-30.6],26.19785,21.80699,30.58872,,2021-02-09T17:01:15Z,2009,2009-01-01,2009-12-31
25360262,RS_198,COUNTRY,MRT,YEAR,2005,SEX,FMLE,,,,,,,22.3 [18.4-26.2],22.30507,18.3738,26.20846,,2021-02-09T17:01:15Z,2005,2005-01-01,2005-12-31
25360263,RS_198,COUNTRY,MRT,YEAR,2012,SEX,MLE,,,,,,,30.0 [25.0-35.0],29.97464,24.98416,34.9969,,2021-02-09T17:01:15Z,2012,2012-01-01,2012-12-31
25360264,RS_198,COUNTRY,MRT,YEAR,2014,SEX,FMLE,,,,,,,20.8 [17.4-24.2],20.78289,17.37417,24.19162,,2021-02-09T17:01:15Z,2014,2014-01-01,2014-12-31
25360265,RS_198,COUNTRY,MRT,YEAR,2014,SEX,MLE,,,,,,,30.4 [25.4-35.4],30.38487,25.40127,35.36847,,2021-02-09T17:01:15Z,2014,2014-01-01,2014-12-31
25360266,RS_198,COUNTRY,MRT,YEAR,2004,SEX,MLE,,,,,,,31.0 [25.5-36.5],30.98353,25.49028,36.47678,,2021-02-09T17:01:15Z,2004,2004-01-01,2004-12-31
25360267,RS_198,COUNTRY,MRT,YEAR,2010,SEX,BTSX,,,,,,,26.4 [22.0-30.8],26.38658,22.0079,30.76527,,2021-02-09T17:01:15Z,2010,2010-01-01,2010-12-31
25360268,RS_198,COUNTRY,MRT,YEAR,2016,SEX,BTSX,,,,,,,25.6 [21.4-29.7],25.55523,21.4001,29.68633,,2021-02-09T17:01:15Z,2016,2016-01-01,2016-12-31
25360269,RS_198,COUNTRY,MRT,YEAR,2011,SEX,FMLE,,,,,,,21.4 [17.9-25.0],21.44676,17.91033,24.96038,,2021-02-09T17:01:15Z,2011,2011-01-01,2011-12-31
25360270,RS_198,COUNTRY,MRT,YEAR,2017,SEX,MLE,,,,,,,30.6 [25.7-35.5],30.63674,25.67824,35.54696,,2021-02-09T17:01:15Z,2017,2017-01-01,2017-12-31
25360271,RS_198,COUNTRY,MRT,YEAR,2001,SEX,FMLE,,,,,,,22.1 [18.1-26.0],22.05736,18.11854,25.99617,,2021-02-09T17:01:15Z,2001,2001-01-01,2001-12-31
25360272,RS_198,COUNTRY,MRT,YEAR,2007,SEX,BTSX,,,,,,,25.7 [21.3-30.0],25.66735,21.32701,30.03892,,2021-02-09T17:01:15Z,2007,2007-01-01,2007-12-31
25360273,RS_198,COUNTRY,MRT,YEAR,2017,SEX,FMLE,,,,,,,20.7 [17.3-24.0],20.65548,17.31242,23.96598,,2021-02-09T17:01:15Z,2017,2017-01-01,2017-12-31
25360274,RS_198,COUNTRY,MRT,YEAR,2013,SEX,BTSX,,,,,,,25.5 [21.2-29.7],25.46171,21.24429,29.67913,,2021-02-09T17:01:15Z,2013,2013-01-01,2013-12-31
25360275,RS_198,COUNTRY,MRT,YEAR,2016,SEX,FMLE,,,,,,,20.7 [17.4-24.1],20.72009,17.35113,24.06958,,2021-02-09T17:01:15Z,2016,2016-01-01,2016-12-31
25360276,RS_198,COUNTRY,MRT,YEAR,2019,SEX,FMLE,,,,,,,20.5 [17.2-23.7],20.5071,17.21504,23.74366,,2021-02-09T17:01:15Z,2019,2019-01-01,2019-12-31
25360277,RS_198,COUNTRY,MRT,YEAR,2008,SEX,FMLE,,,,,,,21.9 [18.2-25.6],21.9183,18.22307,25.61353,,2021-02-09T17:01:15Z,2008,2008-01-01,2008-12-31
25360278,RS_198,COUNTRY,MRT,YEAR,2013,SEX,FMLE,,,,,,,20.7 [17.3-24.2],20.73452,17.30009,24.16894,,2021-02-09T17:01:16Z,2013,2013-01-01,2013-12-31
25360279,RS_198,COUNTRY,MRT,YEAR,2008,SEX,BTSX,,,,,,,26.3 [21.8-30.7],26.27238,21.84309,30.70168,,2021-02-09T17:01:16Z,2008,2008-01-01,2008-12-31
25360280,RS_198,COUNTRY,MRT,YEAR,2000,SEX,FMLE,,,,,,,22.3 [18.3-26.3],22.31075,18.34295,26.31108,,2021-02-09T17:01:16Z,2000,2000-01-01,2000-12-31
25360281,RS_198,COUNTRY,MRT,YEAR,2004,SEX,FMLE,,,,,,,22.4 [18.4-26.4],22.39089,18.42108,26.3607,,2021-02-09T17:01:16Z,2004,2004-01-01,2004-12-31
25360282,RS_198,COUNTRY,MRT,YEAR,2010,SEX,FMLE,,,,,,,21.8 [18.2-25.4],21.7771,18.16333,25.39087,,2021-02-09T17:01:16Z,2010,2010-01-01,2010-12-31
25360283,RS_198,COUNTRY,MRT,YEAR,2019,SEX,BTSX,,,,,,,25.6 [21.5-29.6],25.59696,21.48781,29.63684,,2021-02-09T17:01:16Z,2019,2019-01-01,2019-12-31
