Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25272029,RS_196,COUNTRY,BHR,YEAR,2006,SEX,BTSX,,,,,,,209 [162-265],209,161.6509,265.3191,,2021-02-09T16:26:24Z,2006,2006-01-01,2006-12-31
25272030,RS_196,COUNTRY,BHR,YEAR,2007,SEX,BTSX,,,,,,,164 [127-209],164,127.0926,208.5538,,2021-02-09T16:26:24Z,2007,2007-01-01,2007-12-31
25272031,RS_196,COUNTRY,BHR,YEAR,2011,SEX,MLE,,,,,,,106 [81-139],105.794,81.48666,139.1545,,2021-02-09T16:26:24Z,2011,2011-01-01,2011-12-31
25272032,RS_196,COUNTRY,BHR,YEAR,2016,SEX,BTSX,,,,,,,99 [70-138],99,69.74061,138.1323,,2021-02-09T16:26:24Z,2016,2016-01-01,2016-12-31
25272033,RS_196,COUNTRY,BHR,YEAR,2001,SEX,BTSX,,,,,,,121 [92-154],121,92.02796,153.9227,,2021-02-09T16:26:24Z,2001,2001-01-01,2001-12-31
25272034,RS_196,COUNTRY,BHR,YEAR,2006,SEX,MLE,,,,,,,177 [139-222],176.7376,138.7429,221.6127,,2021-02-09T16:26:24Z,2006,2006-01-01,2006-12-31
25272035,RS_196,COUNTRY,BHR,YEAR,2003,SEX,BTSX,,,,,,,125 [96-159],125,96.09452,159.347,,2021-02-09T16:26:24Z,2003,2003-01-01,2003-12-31
25272036,RS_196,COUNTRY,BHR,YEAR,2013,SEX,MLE,,,,,,,109 [82-147],109.1147,82.2487,146.8508,,2021-02-09T16:26:24Z,2013,2013-01-01,2013-12-31
25272037,RS_196,COUNTRY,BHR,YEAR,2017,SEX,MLE,,,,,,,81 [57-113],80.96592,56.55393,112.7643,,2021-02-09T16:26:24Z,2017,2017-01-01,2017-12-31
25272038,RS_196,COUNTRY,BHR,YEAR,2010,SEX,MLE,,,,,,,115 [89-150],114.6601,88.82038,149.5584,,2021-02-09T16:26:24Z,2010,2010-01-01,2010-12-31
25272039,RS_196,COUNTRY,BHR,YEAR,2019,SEX,MLE,,,,,,,76 [51-107],75.51987,51.18941,107.0941,,2021-02-09T16:26:24Z,2019,2019-01-01,2019-12-31
25272040,RS_196,COUNTRY,BHR,YEAR,2008,SEX,MLE,,,,,,,130 [102-165],130.3814,101.9686,165.1632,,2021-02-09T16:26:24Z,2008,2008-01-01,2008-12-31
25272041,RS_196,COUNTRY,BHR,YEAR,2013,SEX,BTSX,,,,,,,128 [95-173],128,95.24302,173.0358,,2021-02-09T16:26:24Z,2013,2013-01-01,2013-12-31
25272042,RS_196,COUNTRY,BHR,YEAR,2018,SEX,FMLE,,,,,,,10 [7-15],10.30449,6.71267,15.12061,,2021-02-09T16:26:24Z,2018,2018-01-01,2018-12-31
25272043,RS_196,COUNTRY,BHR,YEAR,2015,SEX,BTSX,,,,,,,103 [74-143],103,73.63405,142.5894,,2021-02-09T16:26:24Z,2015,2015-01-01,2015-12-31
25272044,RS_196,COUNTRY,BHR,YEAR,2010,SEX,BTSX,,,,,,,134 [102-176],134,102.4495,175.9828,,2021-02-09T16:26:24Z,2010,2010-01-01,2010-12-31
25272045,RS_196,COUNTRY,BHR,YEAR,2011,SEX,FMLE,,,,,,,18 [13-25],18.20599,12.7097,24.95925,,2021-02-09T16:26:24Z,2011,2011-01-01,2011-12-31
25272046,RS_196,COUNTRY,BHR,YEAR,2008,SEX,BTSX,,,,,,,151 [117-193],151,116.5358,193.2317,,2021-02-09T16:26:24Z,2008,2008-01-01,2008-12-31
25272047,RS_196,COUNTRY,BHR,YEAR,2016,SEX,FMLE,,,,,,,13 [9-19],13.14231,8.72821,18.96011,,2021-02-09T16:26:24Z,2016,2016-01-01,2016-12-31
25272048,RS_196,COUNTRY,BHR,YEAR,2002,SEX,FMLE,,,,,,,26 [18-34],25.54409,18.31287,34.22007,,2021-02-09T16:26:24Z,2002,2002-01-01,2002-12-31
25272049,RS_196,COUNTRY,BHR,YEAR,2018,SEX,BTSX,,,,,,,89 [61-125],88.82936,60.64134,125.2252,,2021-02-09T16:26:24Z,2018,2018-01-01,2018-12-31
25272050,RS_196,COUNTRY,BHR,YEAR,2002,SEX,BTSX,,,,,,,139 [106-177],139,106.2396,176.9213,,2021-02-09T16:26:24Z,2002,2002-01-01,2002-12-31
25272051,RS_196,COUNTRY,BHR,YEAR,2006,SEX,FMLE,,,,,,,32 [23-44],32.26242,22.90795,43.70636,,2021-02-09T16:26:24Z,2006,2006-01-01,2006-12-31
25272052,RS_196,COUNTRY,BHR,YEAR,2004,SEX,FMLE,,,,,,,21 [15-29],21.45219,15.31863,29.00115,,2021-02-09T16:26:24Z,2004,2004-01-01,2004-12-31
25272053,RS_196,COUNTRY,BHR,YEAR,2014,SEX,MLE,,,,,,,84 [62-114],83.80907,61.99909,114.237,,2021-02-09T16:26:24Z,2014,2014-01-01,2014-12-31
25272054,RS_196,COUNTRY,BHR,YEAR,2010,SEX,FMLE,,,,,,,19 [14-26],19.33986,13.62914,26.42433,,2021-02-09T16:26:24Z,2010,2010-01-01,2010-12-31
25272055,RS_196,COUNTRY,BHR,YEAR,2009,SEX,FMLE,,,,,,,22 [16-30],22.26752,15.76409,30.35995,,2021-02-09T16:26:24Z,2009,2009-01-01,2009-12-31
25272056,RS_196,COUNTRY,BHR,YEAR,2013,SEX,FMLE,,,,,,,19 [13-26],18.88526,12.99432,26.18493,,2021-02-09T16:26:24Z,2013,2013-01-01,2013-12-31
25272057,RS_196,COUNTRY,BHR,YEAR,2017,SEX,FMLE,,,,,,,11 [8-17],11.48039,7.51297,16.67753,,2021-02-09T16:26:24Z,2017,2017-01-01,2017-12-31
25272898,RS_196,COUNTRY,BHS,YEAR,2011,SEX,FMLE,,,,,,,11 [8-14],10.94649,8.00753,14.36067,,2021-02-09T16:26:44Z,2011,2011-01-01,2011-12-31
25272899,RS_196,COUNTRY,BHS,YEAR,2001,SEX,FMLE,,,,,,,15 [11-20],15.21774,10.73616,19.90481,,2021-02-09T16:26:44Z,2001,2001-01-01,2001-12-31
25272900,RS_196,COUNTRY,BHS,YEAR,2000,SEX,BTSX,,,,,,,76 [59-96],76.17627,58.65601,95.64265,,2021-02-09T16:26:44Z,2000,2000-01-01,2000-12-31
25272901,RS_196,COUNTRY,BHS,YEAR,2013,SEX,MLE,,,,,,,40 [30-51],39.89969,30.39755,50.60486,,2021-02-09T16:26:44Z,2013,2013-01-01,2013-12-31
25272902,RS_196,COUNTRY,BHS,YEAR,2004,SEX,FMLE,,,,,,,12 [9-16],11.73546,8.52542,16.20213,,2021-02-09T16:26:44Z,2004,2004-01-01,2004-12-31
25272903,RS_196,COUNTRY,BHS,YEAR,2003,SEX,MLE,,,,,,,31 [24-40],31.34701,24.2114,40.13596,,2021-02-09T16:26:44Z,2003,2003-01-01,2003-12-31
25272904,RS_196,COUNTRY,BHS,YEAR,2009,SEX,BTSX,,,,,,,57 [44-72],56.92425,43.89133,71.93975,,2021-02-09T16:26:44Z,2009,2009-01-01,2009-12-31
25272905,RS_196,COUNTRY,BHS,YEAR,2006,SEX,MLE,,,,,,,38 [30-48],38.00152,29.59694,47.83506,,2021-02-09T16:26:44Z,2006,2006-01-01,2006-12-31
25272906,RS_196,COUNTRY,BHS,YEAR,2015,SEX,MLE,,,,,,,24 [18-31],24.1844,17.96396,31.34694,,2021-02-09T16:26:44Z,2015,2015-01-01,2015-12-31
25272907,RS_196,COUNTRY,BHS,YEAR,2001,SEX,MLE,,,,,,,48 [38-60],48.16751,37.57706,59.72511,,2021-02-09T16:26:44Z,2001,2001-01-01,2001-12-31
25272908,RS_196,COUNTRY,BHS,YEAR,2009,SEX,FMLE,,,,,,,12 [9-15],11.7837,8.68022,15.48034,,2021-02-09T16:26:44Z,2009,2009-01-01,2009-12-31
25272909,RS_196,COUNTRY,BHS,YEAR,2011,SEX,MLE,,,,,,,36 [28-45],36.18682,28.00015,45.432,,2021-02-09T16:26:44Z,2011,2011-01-01,2011-12-31
25272910,RS_196,COUNTRY,BHS,YEAR,2002,SEX,MLE,,,,,,,42 [33-51],41.52739,32.5276,51.25172,,2021-02-09T16:26:44Z,2002,2002-01-01,2002-12-31
25272911,RS_196,COUNTRY,BHS,YEAR,2009,SEX,MLE,,,,,,,45 [35-56],45.14055,35.21111,56.45941,,2021-02-09T16:26:44Z,2009,2009-01-01,2009-12-31
25272912,RS_196,COUNTRY,BHS,YEAR,2007,SEX,FMLE,,,,,,,12 [9-16],11.81874,8.72596,15.66688,,2021-02-09T16:26:44Z,2007,2007-01-01,2007-12-31
25272913,RS_196,COUNTRY,BHS,YEAR,2016,SEX,BTSX,,,,,,,31 [22-41],31,22.31454,41.33602,,2021-02-09T16:26:44Z,2016,2016-01-01,2016-12-31
25272914,RS_196,COUNTRY,BHS,YEAR,2013,SEX,FMLE,,,,,,,12 [9-16],11.98706,8.73142,15.8482,,2021-02-09T16:26:44Z,2013,2013-01-01,2013-12-31
25272915,RS_196,COUNTRY,BHS,YEAR,2019,SEX,BTSX,,,,,,,30 [21-42],30.16831,20.79954,41.69636,,2021-02-09T16:26:44Z,2019,2019-01-01,2019-12-31
25272916,RS_196,COUNTRY,BHS,YEAR,2010,SEX,FMLE,,,,,,,10 [7-13],9.78798,7.20453,12.84786,,2021-02-09T16:26:44Z,2010,2010-01-01,2010-12-31
25272917,RS_196,COUNTRY,BHS,YEAR,2017,SEX,FMLE,,,,,,,7 [5-10],7.14001,4.93809,10.05785,,2021-02-09T16:26:44Z,2017,2017-01-01,2017-12-31
25272918,RS_196,COUNTRY,BHS,YEAR,2003,SEX,FMLE,,,,,,,10 [7-14],9.6852,6.96237,13.80292,,2021-02-09T16:26:44Z,2003,2003-01-01,2003-12-31
25272919,RS_196,COUNTRY,BHS,YEAR,2004,SEX,MLE,,,,,,,39 [30-50],39.23738,30.31405,50.02994,,2021-02-09T16:26:44Z,2004,2004-01-01,2004-12-31
25272920,RS_196,COUNTRY,BHS,YEAR,2006,SEX,BTSX,,,,,,,49 [38-63],49.14511,37.76735,62.80113,,2021-02-09T16:26:44Z,2006,2006-01-01,2006-12-31
25272921,RS_196,COUNTRY,BHS,YEAR,2006,SEX,FMLE,,,,,,,11 [8-15],11.14358,8.17041,14.96607,,2021-02-09T16:26:44Z,2006,2006-01-01,2006-12-31
25272922,RS_196,COUNTRY,BHS,YEAR,2008,SEX,BTSX,,,,,,,50 [38-63],49.94103,38.49568,63.19009,,2021-02-09T16:26:44Z,2008,2008-01-01,2008-12-31
25272923,RS_196,COUNTRY,BHS,YEAR,2003,SEX,BTSX,,,,,,,41 [31-54],41.03221,31.17376,53.93888,,2021-02-09T16:26:44Z,2003,2003-01-01,2003-12-31
25272924,RS_196,COUNTRY,BHS,YEAR,2000,SEX,MLE,,,,,,,58 [45-72],57.99925,45.4408,71.93508,,2021-02-09T16:26:44Z,2000,2000-01-01,2000-12-31
25272925,RS_196,COUNTRY,BHS,YEAR,2005,SEX,BTSX,,,,,,,68 [52-88],67.97985,52.05232,87.63791,,2021-02-09T16:26:44Z,2005,2005-01-01,2005-12-31
25272926,RS_196,COUNTRY,BHS,YEAR,2001,SEX,BTSX,,,,,,,63 [48-80],63.38525,48.31323,79.62992,,2021-02-09T16:26:44Z,2001,2001-01-01,2001-12-31
25272927,RS_196,COUNTRY,BHS,YEAR,2000,SEX,FMLE,,,,,,,18 [13-24],18.17702,13.21521,23.70757,,2021-02-09T16:26:44Z,2000,2000-01-01,2000-12-31
25272928,RS_196,COUNTRY,BHS,YEAR,2015,SEX,FMLE,,,,,,,7 [5-9],6.74139,4.78968,9.13136,,2021-02-09T16:26:44Z,2015,2015-01-01,2015-12-31
25272929,RS_196,COUNTRY,BHS,YEAR,2005,SEX,MLE,,,,,,,52 [41-66],52.37892,40.63906,66.42891,,2021-02-09T16:26:44Z,2005,2005-01-01,2005-12-31
25272930,RS_196,COUNTRY,BHS,YEAR,2002,SEX,BTSX,,,,,,,54 [41-68],54.32757,41.29902,68.02022,,2021-02-09T16:26:44Z,2002,2002-01-01,2002-12-31
25272931,RS_196,COUNTRY,BHS,YEAR,2005,SEX,FMLE,,,,,,,16 [11-21],15.60093,11.41326,21.209,,2021-02-09T16:26:44Z,2005,2005-01-01,2005-12-31
25272932,RS_196,COUNTRY,BHS,YEAR,2012,SEX,MLE,,,,,,,36 [27-45],35.8786,27.46925,45.16745,,2021-02-09T16:26:44Z,2012,2012-01-01,2012-12-31
25272933,RS_196,COUNTRY,BHS,YEAR,2019,SEX,MLE,,,,,,,24 [16-32],23.69873,16.4335,32.4399,,2021-02-09T16:26:44Z,2019,2019-01-01,2019-12-31
25272934,RS_196,COUNTRY,BHS,YEAR,2007,SEX,MLE,,,,,,,41 [32-52],41.16571,32.13958,51.66496,,2021-02-09T16:26:45Z,2007,2007-01-01,2007-12-31
25272935,RS_196,COUNTRY,BHS,YEAR,2010,SEX,BTSX,,,,,,,45 [34-57],45.1581,34.49416,57.19868,,2021-02-09T16:26:45Z,2010,2010-01-01,2010-12-31
25272936,RS_196,COUNTRY,BHS,YEAR,2007,SEX,BTSX,,,,,,,53 [41-67],52.98445,40.86554,67.33183,,2021-02-09T16:26:45Z,2007,2007-01-01,2007-12-31
25272937,RS_196,COUNTRY,BHS,YEAR,2002,SEX,FMLE,,,,,,,13 [9-17],12.80017,8.77142,16.7685,,2021-02-09T16:26:45Z,2002,2002-01-01,2002-12-31
25272938,RS_196,COUNTRY,BHS,YEAR,2014,SEX,BTSX,,,,,,,30 [22-39],30.04455,22.39494,38.87448,,2021-02-09T16:26:45Z,2014,2014-01-01,2014-12-31
25272939,RS_196,COUNTRY,BHS,YEAR,2010,SEX,MLE,,,,,,,35 [27-44],35.37013,27.28963,44.35082,,2021-02-09T16:26:45Z,2010,2010-01-01,2010-12-31
25272940,RS_196,COUNTRY,BHS,YEAR,2004,SEX,BTSX,,,,,,,51 [39-66],50.97284,38.83948,66.23207,,2021-02-09T16:26:45Z,2004,2004-01-01,2004-12-31
25272941,RS_196,COUNTRY,BHS,YEAR,2013,SEX,BTSX,,,,,,,52 [39-66],51.88675,39.12897,66.45305,,2021-02-09T16:26:45Z,2013,2013-01-01,2013-12-31
25272942,RS_196,COUNTRY,BHS,YEAR,2012,SEX,FMLE,,,,,,,11 [8-15],11.23563,8.16284,14.80995,,2021-02-09T16:26:45Z,2012,2012-01-01,2012-12-31
25272943,RS_196,COUNTRY,BHS,YEAR,2017,SEX,BTSX,,,,,,,33 [23-45],33.06341,23.48372,44.63455,,2021-02-09T16:26:45Z,2017,2017-01-01,2017-12-31
25272944,RS_196,COUNTRY,BHS,YEAR,2014,SEX,FMLE,,,,,,,7 [5-9],6.65618,4.80278,8.88566,,2021-02-09T16:26:45Z,2014,2014-01-01,2014-12-31
25272945,RS_196,COUNTRY,BHS,YEAR,2016,SEX,MLE,,,,,,,24 [18-32],24.3073,17.6383,32.08253,,2021-02-09T16:26:45Z,2016,2016-01-01,2016-12-31
25272946,RS_196,COUNTRY,BHS,YEAR,2018,SEX,BTSX,,,,,,,32 [22-43],31.61515,22.11483,43.35708,,2021-02-09T16:26:45Z,2018,2018-01-01,2018-12-31
25272947,RS_196,COUNTRY,BHS,YEAR,2008,SEX,MLE,,,,,,,39 [30-49],39.08437,30.48012,48.89241,,2021-02-09T16:26:45Z,2008,2008-01-01,2008-12-31
25272948,RS_196,COUNTRY,BHS,YEAR,2018,SEX,FMLE,,,,,,,7 [5-10],6.88631,4.69527,9.81365,,2021-02-09T16:26:45Z,2018,2018-01-01,2018-12-31
25272949,RS_196,COUNTRY,BHS,YEAR,2015,SEX,BTSX,,,,,,,31 [23-40],30.92578,22.75363,40.4783,,2021-02-09T16:26:45Z,2015,2015-01-01,2015-12-31
25272950,RS_196,COUNTRY,BHS,YEAR,2016,SEX,FMLE,,,,,,,7 [5-9],6.6927,4.67625,9.25349,,2021-02-09T16:26:45Z,2016,2016-01-01,2016-12-31
25272951,RS_196,COUNTRY,BHS,YEAR,2011,SEX,BTSX,,,,,,,47 [36-60],47.13331,36.00768,59.79267,,2021-02-09T16:26:45Z,2011,2011-01-01,2011-12-31
25272952,RS_196,COUNTRY,BHS,YEAR,2018,SEX,MLE,,,,,,,25 [17-34],24.72883,17.41955,33.54343,,2021-02-09T16:26:45Z,2018,2018-01-01,2018-12-31
25272953,RS_196,COUNTRY,BHS,YEAR,2012,SEX,BTSX,,,,,,,47 [36-60],47.11423,35.63209,59.9774,,2021-02-09T16:26:45Z,2012,2012-01-01,2012-12-31
25272954,RS_196,COUNTRY,BHS,YEAR,2014,SEX,MLE,,,,,,,23 [18-30],23.38838,17.59215,29.98882,,2021-02-09T16:26:45Z,2014,2014-01-01,2014-12-31
25272955,RS_196,COUNTRY,BHS,YEAR,2017,SEX,MLE,,,,,,,26 [19-35],25.92341,18.54563,34.5767,,2021-02-09T16:26:45Z,2017,2017-01-01,2017-12-31
25272956,RS_196,COUNTRY,BHS,YEAR,2008,SEX,FMLE,,,,,,,11 [8-14],10.85666,8.01556,14.29769,,2021-02-09T16:26:45Z,2008,2008-01-01,2008-12-31
25272957,RS_196,COUNTRY,BHS,YEAR,2019,SEX,FMLE,,,,,,,6 [4-9],6.46957,4.36604,9.25646,,2021-02-09T16:26:45Z,2019,2019-01-01,2019-12-31
25273798,RS_196,COUNTRY,BIH,YEAR,2009,SEX,BTSX,,,,,,,638 [589-687],638,589,687,,2021-02-09T16:27:05Z,2009,2009-01-01,2009-12-31
25273799,RS_196,COUNTRY,BIH,YEAR,2019,SEX,BTSX,,,,,,,446 [410-480],445.9756,409.6894,479.7787,,2021-02-09T16:27:05Z,2019,2019-01-01,2019-12-31
25273800,RS_196,COUNTRY,BIH,YEAR,2014,SEX,MLE,,,,,,,426 [383-470],425.9845,383.2276,469.533,,2021-02-09T16:27:05Z,2014,2014-01-01,2014-12-31
25273801,RS_196,COUNTRY,BIH,YEAR,2004,SEX,BTSX,,,,,,,683 [627-739],683,627,739,,2021-02-09T16:27:05Z,2004,2004-01-01,2004-12-31
25273802,RS_196,COUNTRY,BIH,YEAR,2019,SEX,FMLE,,,,,,,100 [92-107],99.78099,91.66245,107.344,,2021-02-09T16:27:05Z,2019,2019-01-01,2019-12-31
25273803,RS_196,COUNTRY,BIH,YEAR,2010,SEX,BTSX,,,,,,,627 [578-677],627,578,677,,2021-02-09T16:27:05Z,2010,2010-01-01,2010-12-31
25273804,RS_196,COUNTRY,BIH,YEAR,2006,SEX,BTSX,,,,,,,661 [611-711],661,611,711,,2021-02-09T16:27:05Z,2006,2006-01-01,2006-12-31
25273805,RS_196,COUNTRY,BIH,YEAR,2013,SEX,BTSX,,,,,,,544 [489-599],544,489,599,,2021-02-09T16:27:05Z,2013,2013-01-01,2013-12-31
25273806,RS_196,COUNTRY,BIH,YEAR,2017,SEX,MLE,,,,,,,409 [372-444],408.5268,372.289,444.0675,,2021-02-09T16:27:05Z,2017,2017-01-01,2017-12-31
25273807,RS_196,COUNTRY,BIH,YEAR,2015,SEX,FMLE,,,,,,,116 [105-127],115.6956,104.6161,126.9882,,2021-02-09T16:27:05Z,2015,2015-01-01,2015-12-31
25273808,RS_196,COUNTRY,BIH,YEAR,2000,SEX,BTSX,,,,,,,713 [649-776],713,649,776,,2021-02-09T16:27:05Z,2000,2000-01-01,2000-12-31
25273809,RS_196,COUNTRY,BIH,YEAR,2018,SEX,FMLE,,,,,,,105 [96-113],104.7201,95.81536,113.2439,,2021-02-09T16:27:05Z,2018,2018-01-01,2018-12-31
25273810,RS_196,COUNTRY,BIH,YEAR,2004,SEX,FMLE,,,,,,,172 [158-187],172.467,158.3262,186.6077,,2021-02-09T16:27:05Z,2004,2004-01-01,2004-12-31
25273811,RS_196,COUNTRY,BIH,YEAR,2015,SEX,BTSX,,,,,,,543 [491-596],543,491,596,,2021-02-09T16:27:05Z,2015,2015-01-01,2015-12-31
25273812,RS_196,COUNTRY,BIH,YEAR,2009,SEX,FMLE,,,,,,,140 [129-151],140.27,129.4969,151.0431,,2021-02-09T16:27:05Z,2009,2009-01-01,2009-12-31
25273813,RS_196,COUNTRY,BIH,YEAR,2002,SEX,MLE,,,,,,,513 [469-557],512.7643,469.2347,557.0318,,2021-02-09T16:27:05Z,2002,2002-01-01,2002-12-31
25273814,RS_196,COUNTRY,BIH,YEAR,2012,SEX,BTSX,,,,,,,564 [509-618],564,509,618,,2021-02-09T16:27:05Z,2012,2012-01-01,2012-12-31
25273815,RS_196,COUNTRY,BIH,YEAR,2014,SEX,FMLE,,,,,,,112 [101-123],112.0155,100.7724,123.467,,2021-02-09T16:27:05Z,2014,2014-01-01,2014-12-31
25273816,RS_196,COUNTRY,BIH,YEAR,2006,SEX,MLE,,,,,,,507 [469-546],507.4045,469.0229,545.7861,,2021-02-09T16:27:05Z,2006,2006-01-01,2006-12-31
25273817,RS_196,COUNTRY,BIH,YEAR,2009,SEX,MLE,,,,,,,498 [460-536],497.73,459.5031,535.9569,,2021-02-09T16:27:05Z,2009,2009-01-01,2009-12-31
25273818,RS_196,COUNTRY,BIH,YEAR,2018,SEX,BTSX,,,,,,,473 [433-511],472.9024,432.6898,511.395,,2021-02-09T16:27:05Z,2018,2018-01-01,2018-12-31
25273819,RS_196,COUNTRY,BIH,YEAR,2011,SEX,MLE,,,,,,,425 [390-459],424.6593,390.3749,458.9437,,2021-02-09T16:27:05Z,2011,2011-01-01,2011-12-31
25273820,RS_196,COUNTRY,BIH,YEAR,2012,SEX,MLE,,,,,,,441 [398-483],440.5622,397.5996,482.7437,,2021-02-09T16:27:05Z,2012,2012-01-01,2012-12-31
25273821,RS_196,COUNTRY,BIH,YEAR,2011,SEX,FMLE,,,,,,,120 [111-130],120.3407,110.6251,130.0563,,2021-02-09T16:27:05Z,2011,2011-01-01,2011-12-31
25273822,RS_196,COUNTRY,BIH,YEAR,2008,SEX,BTSX,,,,,,,643 [596-689],643,596,689,,2021-02-09T16:27:05Z,2008,2008-01-01,2008-12-31
25273823,RS_196,COUNTRY,BIH,YEAR,2000,SEX,FMLE,,,,,,,195 [177-212],194.5721,177.107,211.7643,,2021-02-09T16:27:05Z,2000,2000-01-01,2000-12-31
25273824,RS_196,COUNTRY,BIH,YEAR,2001,SEX,FMLE,,,,,,,191 [175-208],191.3367,174.5812,207.8219,,2021-02-09T16:27:06Z,2001,2001-01-01,2001-12-31
25273825,RS_196,COUNTRY,BIH,YEAR,2016,SEX,BTSX,,,,,,,552 [501-603],552,501,603,,2021-02-09T16:27:06Z,2016,2016-01-01,2016-12-31
25273826,RS_196,COUNTRY,BIH,YEAR,2005,SEX,FMLE,,,,,,,154 [142-166],153.7632,141.5998,166.156,,2021-02-09T16:27:06Z,2005,2005-01-01,2005-12-31
25273827,RS_196,COUNTRY,BIH,YEAR,2008,SEX,MLE,,,,,,,503 [466-539],502.6788,465.9356,538.6403,,2021-02-09T16:27:06Z,2008,2008-01-01,2008-12-31
25273828,RS_196,COUNTRY,BIH,YEAR,2002,SEX,BTSX,,,,,,,695 [636-755],695,636,755,,2021-02-09T16:27:06Z,2002,2002-01-01,2002-12-31
25273829,RS_196,COUNTRY,BIH,YEAR,2004,SEX,MLE,,,,,,,511 [469-552],510.533,468.67380000000003,552.3923,,2021-02-09T16:27:06Z,2004,2004-01-01,2004-12-31
25273830,RS_196,COUNTRY,BIH,YEAR,2000,SEX,MLE,,,,,,,518 [472-564],518.4279,471.893,564.2357,,2021-02-09T16:27:06Z,2000,2000-01-01,2000-12-31
25273831,RS_196,COUNTRY,BIH,YEAR,2003,SEX,FMLE,,,,,,,175 [160-190],175.3705,160.3968,190.0905,,2021-02-09T16:27:06Z,2003,2003-01-01,2003-12-31
25273832,RS_196,COUNTRY,BIH,YEAR,2001,SEX,BTSX,,,,,,,708 [646-769],708,646,769,,2021-02-09T16:27:06Z,2001,2001-01-01,2001-12-31
25273833,RS_196,COUNTRY,BIH,YEAR,2017,SEX,BTSX,,,,,,,523 [477-569],523.3902,476.9636,568.9237,,2021-02-09T16:27:06Z,2017,2017-01-01,2017-12-31
25273834,RS_196,COUNTRY,BIH,YEAR,2008,SEX,FMLE,,,,,,,140 [130-150],140.3212,130.0644,150.3597,,2021-02-09T16:27:06Z,2008,2008-01-01,2008-12-31
25273835,RS_196,COUNTRY,BIH,YEAR,2015,SEX,MLE,,,,,,,427 [386-469],427.3044,386.3839,469.0118,,2021-02-09T16:27:06Z,2015,2015-01-01,2015-12-31
25273836,RS_196,COUNTRY,BIH,YEAR,2010,SEX,FMLE,,,,,,,140 [129-152],140.4101,129.4371,151.6071,,2021-02-09T16:27:06Z,2010,2010-01-01,2010-12-31
25273837,RS_196,COUNTRY,BIH,YEAR,2001,SEX,MLE,,,,,,,517 [471-561],516.6633,471.4188,561.1781,,2021-02-09T16:27:06Z,2001,2001-01-01,2001-12-31
25273838,RS_196,COUNTRY,BIH,YEAR,2013,SEX,FMLE,,,,,,,115 [103-126],114.6665,103.0734,126.2596,,2021-02-09T16:27:06Z,2013,2013-01-01,2013-12-31
25273839,RS_196,COUNTRY,BIH,YEAR,2010,SEX,MLE,,,,,,,487 [449-525],486.5899,448.5629,525.3929,,2021-02-09T16:27:06Z,2010,2010-01-01,2010-12-31
25273840,RS_196,COUNTRY,BIH,YEAR,2005,SEX,MLE,,,,,,,516 [475-558],516.2368,475.4002,557.844,,2021-02-09T16:27:06Z,2005,2005-01-01,2005-12-31
25273841,RS_196,COUNTRY,BIH,YEAR,2014,SEX,BTSX,,,,,,,538 [484-593],538,484,593,,2021-02-09T16:27:06Z,2014,2014-01-01,2014-12-31
25273842,RS_196,COUNTRY,BIH,YEAR,2011,SEX,BTSX,,,,,,,545 [501-589],545,501,589,,2021-02-09T16:27:06Z,2011,2011-01-01,2011-12-31
25273843,RS_196,COUNTRY,BIH,YEAR,2017,SEX,FMLE,,,,,,,115 [105-125],114.8634,104.6746,124.8562,,2021-02-09T16:27:06Z,2017,2017-01-01,2017-12-31
25273844,RS_196,COUNTRY,BIH,YEAR,2005,SEX,BTSX,,,,,,,670 [617-724],670,617,724,,2021-02-09T16:27:06Z,2005,2005-01-01,2005-12-31
25273845,RS_196,COUNTRY,BIH,YEAR,2007,SEX,BTSX,,,,,,,657 [609-705],657,609,705,,2021-02-09T16:27:06Z,2007,2007-01-01,2007-12-31
25273846,RS_196,COUNTRY,BIH,YEAR,2003,SEX,BTSX,,,,,,,691 [632-749],691,632,749,,2021-02-09T16:27:06Z,2003,2003-01-01,2003-12-31
25273847,RS_196,COUNTRY,BIH,YEAR,2016,SEX,MLE,,,,,,,432 [392-472],432.0101,392.0962,471.9241,,2021-02-09T16:27:06Z,2016,2016-01-01,2016-12-31
25273848,RS_196,COUNTRY,BIH,YEAR,2019,SEX,MLE,,,,,,,346 [318-372],346.1946,318.027,372.4347,,2021-02-09T16:27:06Z,2019,2019-01-01,2019-12-31
25273849,RS_196,COUNTRY,BIH,YEAR,2007,SEX,MLE,,,,,,,511 [473-548],510.5967,473.2929,547.9006,,2021-02-09T16:27:06Z,2007,2007-01-01,2007-12-31
25273850,RS_196,COUNTRY,BIH,YEAR,2007,SEX,FMLE,,,,,,,146 [136-157],146.4033,135.7071,157.0994,,2021-02-09T16:27:06Z,2007,2007-01-01,2007-12-31
25273851,RS_196,COUNTRY,BIH,YEAR,2018,SEX,MLE,,,,,,,368 [337-398],368.1823,336.8745,398.1511,,2021-02-09T16:27:06Z,2018,2018-01-01,2018-12-31
